,Florida,California,Texas,New York,Virginia,Arizona,Massachusetts,Utah,the District of Columbia,Washington,Colorado,Michigan,Connecticut,New Jersey,Nevada,Pennsylvania,Missouri,Maine,South Carolina,Maryland,North Carolina,Minnesota,Indiana,Georgia,Illinois,New Hampshire,Iowa,Hawaii,Idaho,Tennessee,New Mexico,Mississippi,Ohio,Kansas,Oregon,Montana,Alabama,West Virginia,Vermont,Wisconsin,Rhode Island,North Dakota,Louisiana,Wyoming,Arkansas,Oklahoma,Kentucky,Alaska,Nebraska,Delaware,South Dakota
2019-09-01,242242.6415916728,531341.7515800276,212457.6891641376,338518.36423678155,272303.0005556842,270339.6081387299,419125.32464686333,333588.8198830266,562638.2463504811,391639.62335028267,389445.89423392,164260.28625599717,251849.26007784557,345971.3475820979,302198.0887903874,186526.01891932392,163681.45421243968,230827.6837990468,191732.14064883394,312030.89086931996,205289.02470856733,244757.25585490777,153998.34726864222,205618.14759954403,189560.51169097237,279936.57317128655,156189.57427526338,603881.7109205952,277465.7826666751,203088.91729440424,195209.17805812927,141947.3546413066,148073.50483736218,149479.0474633884,353044.2865757337,261019.66675382515,157925.62826506398,116389.67872720491,259377.8789701953,201569.45140528434,292003.4335254866,217106.4820690615,188030.62401084186,244771.8296573666,148850.46135026883,138998.48764277622,146039.77691391137,302753.09316311573,175762.54262993927,269800.19205303356,202171.265098966
2019-10-01,243181.973525743,534363.7270938605,213346.44040506345,339236.9891183795,273232.41446961986,272023.70868006424,419737.67196734814,335433.7259728992,563150.3494002566,393438.68580596446,390669.2108635238,164723.49995765736,252077.56117305136,346605.77495555906,302480.9441207534,187347.0253401656,164161.9862546945,232069.1128941132,192459.62469314112,312528.6531921111,206317.43834734472,245287.6513895219,154715.46128438992,206581.97810616918,189630.23902477455,280963.92539717443,156880.97608488763,603747.3641375367,279925.42439395486,204313.74235801818,195907.00382144706,142149.00464419823,148609.83026686937,150197.10597210506,353959.9057600776,262148.2943012479,158697.38581479996,116395.84627189109,260328.25458292,202321.3737968648,292858.6323477106,217520.8273574526,188166.4479421305,246048.4209094563,149112.8312130788,139516.7715202397,146642.0386333309,303870.2269526703,176597.18465277704,269595.5306879368,203071.5537723715
2019-11-01,244466.76194110463,537654.049663165,214398.7560948079,340672.19046034693,274466.1087912797,273991.0719488871,421141.2387702569,337781.35397819726,564272.3342446842,395862.54555444786,392361.7024567146,165519.78277922122,252593.98518286235,347860.5649041585,302972.09343654715,188392.1199644334,164913.4997501426,233472.44372790857,193456.2944934203,313386.38585060625,207620.390681362,246235.3093729067,155608.49950882362,207765.80306303044,189950.63079967097,282267.6621299523,157662.1674147947,604758.9010494584,282703.66508932336,205782.16703037723,196967.67098952364,142483.01663072527,149405.2677827395,151124.9362456657,355510.2883033799,263313.37195961474,159749.36496752079,116543.36609974691,261684.27586571118,203247.89293410853,294382.3178121269,218171.35159128078,188697.44140326872,247380.03199822517,149562.43092893966,140412.19472780687,147473.41219028598,305341.7465433111,177557.56419587616,269758.4311986914,204184.21143070076
2019-12-01,246050.15728934144,541064.0867093069,215544.58496252913,342497.63801521156,275981.42303005484,276047.36967142386,422775.040665637,340556.2312151807,565739.502897438,398942.11133239674,394370.83043010725,166335.8578849753,253430.95800530768,349512.4301245743,303787.69008622697,189525.53726963175,165900.18552762576,234875.46116937787,194641.65360957422,314571.5248147382,209055.2454309583,247524.0007668793,156645.9021253707,209225.12246060613,190641.3420575614,283676.40398153494,158445.26288988855,606311.124509159,285834.1349258732,207374.15631953542,198382.3209205909,143033.6591768775,150279.30072381382,152180.8584254991,357593.39669294975,264654.9609403901,161101.0829581727,116780.49782068725,263355.3900858622,204305.14247137317,296045.7416204955,218995.42817982845,189735.40121058116,249069.1842625936,150282.9926792731,141690.537105736,148456.2951898752,306784.58233646327,178607.39217288533,270535.47127803223,205457.0559720397
2020-01-01,247968.50444144174,543849.2543084396,216707.88062797664,344747.85633308656,277625.31107728207,278534.382197735,424871.06585933996,343485.3560053362,568301.6492714884,402341.88793485006,396624.19309571065,167231.89353685398,254560.8783810843,351625.90913399914,305329.658168103,190644.6113159102,166886.85361500096,236359.4041672883,195908.41649742913,316074.9166696236,210394.33627918383,249065.31411320795,157801.51526943487,210806.94021088074,191614.4819328289,285290.71721893846,158740.00310180904,608624.9590040217,289041.33907292015,209151.0843859288,199854.2295168175,143195.6430498718,151256.58350182054,153188.11176190045,360348.5156328012,266435.85787865164,162359.0307183396,116840.67292936025,264826.8623888096,205448.75418961025,298388.0370761106,219332.8435427805,191194.24445001697,250264.28725703087,150740.58711941272,143188.65403472507,149463.0790004309,308014.3121715307,179582.87879055276,271704.7717858718,206414.55681858733
2020-02-01,249775.83946056152,546089.090041257,217833.30032818308,346463.3611449254,279216.7945319388,281254.8692488675,427247.8572559548,346615.651677654,571820.8010149272,406063.9516518338,399134.4453591909,168374.41806645514,255771.6485844011,353657.9729657078,307040.39573781093,191817.47887863222,167975.9921364401,237932.15310416362,196956.3735222052,317761.973979889,211702.4988063638,250780.0055536175,158943.55392732206,212382.90903991027,192748.22672455365,286961.32801935053,159030.49709834822,611047.8799511729,292405.9843419879,210765.34360724967,201035.8969129947,143489.41730195188,152248.18561095613,154307.58454675207,363151.8885858767,268478.7953310109,163408.00923900795,117310.72240497523,265969.9392436989,206531.97709492152,300797.85240831034,219559.39071279662,192531.78075321382,251184.4231527513,151311.2001836802,144457.66999461481,150319.16246793323,308797.85996398097,180517.01442737543,273038.77108610485,207227.6299532957
2020-03-01,251363.7253680325,548247.0665645036,218930.88071131564,348042.32213524194,280702.58684552525,284341.75151477073,430221.34056847455,349932.7049753868,576519.0883176883,410224.66921913717,402023.6824732557,169765.1002949785,257451.33233905918,356209.57683925953,308941.49974147946,193076.12553068515,169197.43399524663,240044.19050362566,198066.254417531,319528.7298699137,213163.7448767185,252655.3550830266,160184.66504529057,213876.52292822322,193857.00220218176,289048.4149650054,159371.46849138543,613399.9808632192,296093.1115738163,212333.16714057603,202241.5341628537,144177.81678551485,153322.78360328168,155597.98947080263,366099.7314722212,271106.68363948894,164483.78457545518,118129.66617880057,266930.67176705954,207758.8371117951,303481.17011503945,219814.62329864674,193554.98744775975,252049.11261091975,152109.7880200244,145372.3268894737,151236.07451610477,309239.6047231757,181448.74968628804,274457.9707980288,208208.6914679998
2020-04-01,252329.57026730664,550239.7223348034,219722.12873419755,349353.7981635527,281948.37719444075,287133.35931623104,432817.1846988215,353043.4479840509,581147.1804864489,414372.4088606313,404773.65761703876,171073.38236201266,259073.517156341,358676.72731897334,310275.5900964278,194456.33866733327,170297.83917160958,242234.82378468025,199083.8311699554,321101.8761680722,214570.41392036216,254330.75327981086,161378.54846908958,215060.4975318584,194656.6347651625,291049.4833260938,159910.97189087243,615260.3959994734,299763.20447063795,213654.79864480926,203490.65894651366,145131.13502583606,154297.47415112084,156853.20442560953,368396.53447411215,273509.9297906632,165602.90664104137,119191.5594679865,267926.06531047967,209029.88674118393,305754.27198674623,220488.77256063314,194370.72027846484,253279.78550828795,153263.2539003331,145865.83600904173,152030.2702606844,309295.75358471245,182346.53653529868,275533.8584495264,209382.90108863136
2020-05-01,252595.93402819269,550491.3944495678,220004.6614787165,350494.81554665253,282611.4421872579,289072.4914808686,434370.7617868896,354903.6126250173,583790.9368111347,417007.6757919518,406085.9064983301,171709.164168156,259982.65767793125,360504.7050987706,310619.1050948762,195293.62181945553,171029.94106843063,244085.29307032013,199961.94842734575,321783.4102525018,215500.24881263438,255198.34144542261,162243.2008364942,215639.99266018998,194760.22099916777,292663.2205341628,160464.03201178234,615528.0438905951,302700.0825426344,214593.81399345686,204628.25519619012,145890.07426158476,154921.32503344005,157574.47813285133,369404.1381712021,275001.6748095283,166549.75528429987,119925.92867923736,268787.1154932833,210052.0001583825,306762.10739113996,220936.19069388066,194637.5454622053,254366.77304805987,154224.50868128022,146005.60906281194,152803.75601092668,308518.6253305595,183005.98170690355,275685.31988021894,210422.11497245976
2020-06-01,252729.497266643,549299.1241722855,220173.768550795,351111.6407912005,283034.2243667486,290403.9418936897,435069.8395235413,355922.3610616363,584262.6563192705,418407.8638564151,406279.2170206039,171927.74309232293,260137.39362068204,361205.16680964053,310400.32810235786,195639.7943450741,171430.98242985862,245631.7256594641,200726.11962786465,321905.39604032785,216184.57413833495,255405.95855576868,162759.69898553475,216013.86713492882,194462.4063707441,293870.37581196974,160937.8336738525,614689.250588623,304832.3591386531,215307.37942372053,205748.31103934944,146165.20318349553,155357.49728876833,158019.86192499715,369466.59107215307,275603.53144544526,167353.8580924302,120227.68204246934,269392.9668625228,210739.97807802446,306860.41173408803,221210.33282929647,194537.22130025027,255208.16077231363,154999.56919189476,146161.2159258372,153499.9727000727,307428.7259983156,183590.20892608628,275509.4727463044,211143.84466110278
2020-07-01,253299.99143603502,549145.2672730895,220834.82454280322,351286.34100038157,283809.2484954202,291967.5920696524,435874.6333370672,357155.8013517759,584456.4351455827,419600.0148405996,406439.8617256503,172169.05833833307,260191.10429733587,361254.1706583016,310447.8940380684,195940.93350434783,172175.7773168854,247471.74479043586,201738.85378970116,322304.0758018105,217209.54014635822,255428.1152377109,163251.37332034085,216752.89888290354,194184.52363839478,295257.38447249995,161621.2462334903,614283.2888521758,307053.028570401,216087.2199364456,207242.1464096041,146941.96631668415,155989.96185350922,158822.94069870035,369687.39073881507,276443.3903534441,168209.3626602605,120490.92741398474,270300.07242948917,211412.69415891744,306960.3852470997,221507.32114198603,194368.20991844113,256109.25643513372,155935.25951009992,146604.11673729555,154477.04089997444,306867.7003909888,184490.73961112183,275943.6965003234,212102.7493301206
2020-08-01,254872.58128043127,552351.6018004253,222270.83031460844,351686.9093918469,285684.5348524095,294691.61818144616,438343.690539452,360059.9301637675,586518.7620811857,422727.40941460873,408168.14852467,173113.5019061965,261393.86338750191,362222.061962371,311650.7536807632,196948.5986437923,173589.939202351,250462.87682100633,203311.4698233455,323826.0872148582,219163.42140985685,256214.63329213354,164120.24526898304,218451.10320678065,194673.03761367136,297843.82522807695,162563.72617535488,616300.225432115,310438.561360651,217535.59057146325,209364.23110428473,148287.48639878855,157293.3305549328,160173.16644809782,371673.4940943287,278568.9150821984,169491.28914890645,121205.3666731398,272361.7365987342,212858.07718531784,308524.8984422703,222256.81636156337,195071.665903633,257565.72719458828,157312.52709643106,147699.2078167427,155943.62472758142,307726.09732612566,186026.16726475695,277589.50573629636,213537.1251325158
